7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change
0.0,0.0,-2.65,2.72,0.0,0.0,0.0,-3.97,66.67
5.26,0.0,0.0,-5.0,5.26,-5.0,5.26,0.0,100.0
0.0,-0.83,-8.79,0.0,0.0,-0.92,0.0,0.0,-10.84
5.26,0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,100.0
0.0,0.0,0.0,0.0,-9.03,1.13,8.71,0.0,27.03
0.79,-4.72,6.61,0.26,0.0,0.0,0.0,0.0,16.67
4.13,2.38,0.0,0.0,0.0,0.0,0.26,0.0,100.0
5.26,-10.0,11.11,0.0,0.0,0.0,0.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,-0.34,-4.45,-4.3,75.0
0.0,0.0,-2.47,-5.7,6.04,0.0,0.0,0.0,108.33
0.0,0.0,0.0,0.0,-4.43,1.03,0.0,1.02,-45.83
0.0,1.47,1.45,1.43,1.41,0.0,0.0,0.0,0.0
0.0,0.0,-5.0,5.26,0.0,0.0,0.0,-5.0,-81.08
-2.82,-1.45,-2.21,0.0,0.0,0.0,0.0,0.0,40.0
0.0,-5.4,0.0,5.71,-5.4,5.71,0.0,0.0,100.0
0.0,-0.83,-8.79,0.0,0.0,-0.92,0.0,0.0,-10.0
0.26,2.11,0.26,0.0,0.0,0.0,-4.9,5.15,-25.0
3.35,0.0,0.0,3.24,0.35,0.0,0.0,0.0,-85.71
5.32,0.0,0.0,-3.54,3.66,0.0,0.0,0.0,-33.33
0.0,-7.88,-1.8,0.0,0.0,0.0,-0.92,0.0,0.0
-6.0,0.0,0.0,6.38,-6.0,6.38,0.0,0.0,175.0
-3.45,3.57,0.0,3.45,0.0,0.0,0.0,0.0,-5.26
0.0,0.0,0.0,0.0,0.0,-1.02,-5.86,-5.49,300.0
0.0,0.0,1.8,1.06,0.35,0.0,0.0,0.0,-9.09
0.73,0.0,0.0,0.0,0.0,-2.9,0.0,2.99,1.51
0.55,0.0,0.0,0.0,0.0,-3.26,3.37,0.0,-17.65
0.0,0.0,0.0,-6.2,-1.32,0.0,0.0,6.7,83.33
0.0,-0.98,0.0,0.0,-1.99,2.03,0.0,0.0,0.0
0.0,-8.58,2.35,0.0,0.0,-0.92,0.0,0.0,-7.89
0.0,5.02,0.0,0.0,0.0,-2.29,-1.57,0.0,-42.86
-6.06,0.0,6.45,-3.54,0.0,3.66,0.0,0.0,22.22
-0.61,0.0,1.23,-1.22,0.0,0.0,0.0,0.0,-28.12
0.73,0.0,0.0,0.0,0.0,0.0,-2.9,2.99,-7.32
0.0,0.0,-3.33,3.45,-1.33,0.0,0.0,0.0,141.67
0.0,-10.0,11.11,0.0,0.0,0.0,0.0,-5.0,100.0
0.0,0.0,0.0,0.0,0.0,-0.68,-8.93,-4.15,40.0
0.0,-2.65,2.72,0.0,0.0,0.0,-3.97,4.13,-30.0
0.0,0.0,-5.0,5.26,-5.0,5.26,0.0,-5.0,133.33
-0.83,-8.79,0.0,0.0,-0.92,0.0,0.0,0.0,-2.7
0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,-10.53,600.0
0.0,0.0,0.0,-9.03,1.13,8.71,0.0,0.0,-27.66
-4.72,6.61,0.26,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-1.37,-6.92,-7.06,-50.0
0.0,-5.0,5.26,0.0,0.0,0.0,0.0,-5.0,34.78
0.0,0.0,0.0,0.0,0.0,-0.68,-7.22,-7.41,60.0
-10.0,11.11,0.0,0.0,0.0,0.0,0.0,-5.0,-48.57
0.0,0.0,0.0,0.0,-0.34,-4.45,-4.3,-3.37,-57.14
0.0,0.0,0.0,0.0,0.0,-0.68,-8.93,-2.64,50.0
0.0,-2.47,-5.7,6.04,0.0,0.0,0.0,0.0,-40.0
0.0,0.0,0.0,-4.43,1.03,0.0,1.02,0.0,146.15
1.47,1.45,1.43,1.41,0.0,0.0,0.0,0.0,100.0
0.0,-5.0,5.26,0.0,0.0,0.0,-5.0,0.0,2000.0
-5.4,0.0,5.71,-5.4,5.71,0.0,0.0,0.0,-100.0
0.0,0.0,-5.0,5.26,0.0,0.0,0.0,-5.0,75.44
0.0,0.0,0.0,0.0,0.0,-2.61,2.68,-2.61,100.0
0.0,0.0,0.0,-4.43,1.03,0.0,1.02,0.0,100.0
-0.83,-8.79,0.0,0.0,-0.92,0.0,0.0,0.0,44.44
2.11,0.26,0.0,0.0,0.0,-4.9,5.15,0.0,44.44
0.0,0.0,-3.54,3.66,0.0,0.0,0.0,-2.53,50.0
-7.88,-1.8,0.0,0.0,0.0,-0.92,0.0,0.0,16.67
0.0,0.0,6.38,-6.0,6.38,0.0,0.0,0.0,-36.36
0.0,0.0,0.0,0.0,-1.02,-5.86,-5.49,11.63,75.0
0.0,1.8,1.06,0.35,0.0,0.0,0.0,0.0,-50.0
0.0,0.0,-6.2,-1.32,0.0,0.0,6.7,0.0,-45.45
-0.98,0.0,0.0,-1.99,2.03,0.0,0.0,0.0,-33.33
0.0,0.0,-3.48,1.03,0.0,0.0,0.0,1.02,133.33
-8.58,2.35,0.0,0.0,-0.92,0.0,0.0,0.0,-2.86
5.02,0.0,0.0,0.0,-2.29,-1.57,0.0,-0.99,50.0
0.0,6.45,-3.54,0.0,3.66,0.0,0.0,0.0,-36.36
0.0,-1.65,0.0,1.68,0.0,-4.96,5.22,0.0,100.0
0.0,-3.33,3.45,-1.33,0.0,0.0,0.0,0.0,-68.97
-10.0,11.11,0.0,0.0,0.0,0.0,-5.0,5.26,135.71
0.0,0.0,0.0,0.0,-0.68,-8.93,-4.15,13.39,-71.43
-2.65,2.72,0.0,0.0,0.0,-3.97,4.13,0.0,0.0
0.0,-5.0,5.26,-5.0,5.26,0.0,-5.0,5.26,228.57
0.0,0.0,0.0,-5.0,5.26,-5.0,-10.53,5.88,1100.0
0.0,0.0,-9.03,1.13,8.71,0.0,0.0,0.0,-8.82
0.0,0.0,0.0,0.0,-1.37,-6.92,-7.06,15.2,-50.0
-5.0,5.26,0.0,0.0,0.0,0.0,-5.0,5.26,-67.74
0.0,0.0,0.0,0.0,-0.68,-7.22,-7.41,15.2,-25.0
11.11,0.0,0.0,0.0,0.0,0.0,-5.0,5.26,-94.44
0.0,0.0,0.0,-0.34,-4.45,-4.3,-3.37,10.08,0.0
0.0,0.0,0.0,0.0,-0.68,-8.93,-2.64,8.53,66.67
-2.47,-5.7,6.04,0.0,0.0,0.0,0.0,0.0,-53.33
0.0,0.0,0.0,0.0,-5.52,-1.95,0.0,-0.99,0.0
0.0,0.0,-4.43,1.03,0.0,1.02,0.0,0.0,-53.12
1.45,1.43,1.41,0.0,0.0,0.0,0.0,0.0,-100.0
-5.0,5.26,0.0,0.0,0.0,-5.0,0.0,0.0,-80.95
0.0,5.71,-5.4,5.71,0.0,0.0,0.0,0.0,100.0
0.0,-5.0,5.26,0.0,0.0,0.0,-5.0,5.26,-75.0
0.0,0.0,0.0,0.0,-2.61,2.68,-2.61,2.68,100.0
0.0,0.0,-4.43,1.03,0.0,1.02,0.0,0.0,27.27
0.26,0.0,0.0,0.0,-4.9,5.15,0.0,0.0,-100.0
0.0,-3.54,3.66,0.0,0.0,0.0,-2.53,0.0,0.0
0.0,6.38,-6.0,6.38,0.0,0.0,0.0,0.0,85.71
0.0,0.0,0.0,-1.02,-5.86,-5.49,11.63,0.0,-57.14
1.8,1.06,0.35,0.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,-2.46,2.52,-2.21,-2.26,4.63,-2.21,100.0
0.0,-6.2,-1.32,0.0,0.0,6.7,0.0,0.0,50.0
0.0,-3.48,1.03,0.0,0.0,0.0,1.02,0.0,0.0
0.0,0.0,0.0,-2.29,-1.57,0.0,-0.99,0.0,-33.33
6.45,-3.54,0.0,3.66,0.0,0.0,0.0,0.0,0.0
-1.65,0.0,1.68,0.0,-4.96,5.22,0.0,0.0,237.14
-3.33,3.45,-1.33,0.0,0.0,0.0,0.0,0.0,133.33
11.11,0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,72.73
0.0,0.0,0.0,-0.68,-8.93,-4.15,13.39,0.0,250.0
2.72,0.0,0.0,0.0,-3.97,4.13,0.0,0.0,-42.86
-5.0,5.26,-5.0,5.26,0.0,-5.0,5.26,-5.0,-21.74
0.0,0.0,-5.0,5.26,-5.0,-10.53,5.88,11.11,-66.67
0.0,-9.03,1.13,8.71,0.0,0.0,0.0,0.0,25.81
0.0,0.0,0.0,-1.37,-6.92,-7.06,15.2,0.0,200.0
5.26,0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,140.0
0.0,0.0,0.0,-0.68,-7.22,-7.41,15.2,0.0,-66.67
-0.48,0.0,0.0,0.0,0.0,0.0,-0.48,1.45,-10.0
0.0,0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,-100.0
0.0,0.0,-0.34,-4.45,-4.3,-3.37,10.08,1.41,233.33
0.0,0.0,0.0,-0.68,-8.93,-2.64,8.53,2.86,40.0
0.0,0.0,0.0,-5.52,-1.95,0.0,-0.99,0.0,-50.0
0.0,-4.43,1.03,0.0,1.02,0.0,0.0,0.0,66.67
5.26,0.0,0.0,0.0,-5.0,0.0,0.0,5.26,214.29
5.71,-5.4,5.71,0.0,0.0,0.0,0.0,0.0,-50.0
-5.0,5.26,0.0,0.0,0.0,-5.0,5.26,0.0,116.0
0.0,0.0,0.0,-2.61,2.68,-2.61,2.68,0.0,8.33
0.0,-4.43,1.03,0.0,1.02,0.0,0.0,0.0,28.57
-3.54,3.66,0.0,0.0,0.0,-2.53,0.0,2.59,16.67
6.38,-6.0,6.38,0.0,0.0,0.0,0.0,0.0,-38.46
0.0,0.0,-1.02,-5.86,-5.49,11.63,0.0,0.0,66.67
0.0,-2.46,2.52,-2.21,-2.26,4.63,-2.21,-1.51,350.0
-6.2,-1.32,0.0,0.0,6.7,0.0,0.0,0.0,-33.33
-3.48,1.03,0.0,0.0,0.0,1.02,0.0,0.0,28.57
0.0,0.0,-2.29,-1.57,0.0,-0.99,0.0,0.0,50.0
0.0,0.0,0.0,-2.9,2.99,0.0,0.0,-2.9,22.22
0.0,1.68,0.0,-4.96,5.22,0.0,0.0,0.0,-27.12
0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,5.26,-50.88
0.0,0.0,-0.68,-8.93,-4.15,13.39,0.0,0.0,-85.71
0.0,0.0,0.0,0.0,0.0,-1.68,-1.71,3.47,-100.0
5.26,-5.0,5.26,0.0,-5.0,5.26,-5.0,5.26,5.56
0.0,-5.0,5.26,-5.0,-10.53,5.88,11.11,0.0,-10.71
-9.03,1.13,8.71,0.0,0.0,0.0,0.0,0.0,-48.72
0.0,0.0,-1.37,-6.92,-7.06,15.2,0.0,0.0,-66.67
0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,5.26,-77.08
0.0,0.0,-0.68,-7.22,-7.41,15.2,0.0,0.0,200.0
-4.61,0.0,4.83,0.0,0.0,0.0,0.0,-4.61,-13.33
0.0,0.0,0.0,0.0,0.0,-0.48,1.45,1.9,-33.33
0.0,0.0,0.0,0.0,-5.0,5.26,-5.0,5.26,100.0
0.0,-0.34,-4.45,-4.3,-3.37,10.08,1.41,0.0,-30.0
0.0,0.0,-0.68,-8.93,-2.64,8.53,2.86,0.0,-42.86
0.0,0.0,-5.52,-1.95,0.0,-0.99,0.0,0.0,0.0
-4.43,1.03,0.0,1.02,0.0,0.0,0.0,0.0,-40.0
5.26,0.0,0.0,0.0,-5.0,5.26,0.0,0.0,-31.48
0.0,0.0,-2.61,2.68,-2.61,2.68,0.0,0.0,-53.85
-2.9,2.99,0.0,0.0,0.0,-4.35,4.55,0.0,100.0
-4.43,1.03,0.0,1.02,0.0,0.0,0.0,0.0,-22.22
3.66,0.0,0.0,0.0,-2.53,0.0,2.59,0.0,14.29
-6.0,6.38,0.0,0.0,0.0,0.0,0.0,-2.0,25.0
0.0,-1.02,-5.86,-5.49,11.63,0.0,0.0,0.0,-60.0
-2.46,2.52,-2.21,-2.26,4.63,-2.21,-1.51,3.83,0.0
0.0,-2.29,-1.57,0.0,-0.99,0.0,0.0,0.0,-16.67
0.0,0.0,-2.9,2.99,0.0,0.0,-2.9,2.99,6.06
1.68,0.0,-4.96,5.22,0.0,0.0,0.0,0.0,47.67
1.35,0.0,0.0,0.0,0.0,-7.33,0.0,7.91,-5.56
0.0,0.0,0.0,-5.0,5.26,-5.0,5.26,0.0,-25.0
0.0,-0.68,-8.93,-4.15,13.39,0.0,0.0,0.0,300.0
-5.0,5.26,0.0,-5.0,5.26,-5.0,5.26,0.0,-68.42
-5.0,5.26,-5.0,-10.53,5.88,11.11,0.0,0.0,72.0
0.0,-1.37,-6.92,-7.06,15.2,0.0,0.0,0.69,200.0
0.0,0.0,0.0,-5.0,5.26,-5.0,5.26,0.0,209.09
0.0,-0.68,-7.22,-7.41,15.2,0.0,0.0,0.35,-16.67
0.0,4.83,0.0,0.0,0.0,0.0,-4.61,-3.86,23.08
0.0,0.0,0.0,0.0,-0.48,1.45,1.9,0.93,33.33
0.0,0.0,0.0,-5.0,5.26,-5.0,5.26,-5.0,210.0
-0.34,-4.45,-4.3,-3.37,10.08,1.41,0.0,1.04,-14.29
0.0,-0.68,-8.93,-2.64,8.53,2.86,0.0,0.35,75.0
0.0,-5.52,-1.95,0.0,-0.99,0.0,0.0,0.0,0.0
0.0,-2.61,2.68,-2.61,2.68,0.0,0.0,-4.48,50.0
2.99,0.0,0.0,0.0,-4.35,4.55,0.0,0.0,0.0
6.38,0.0,0.0,0.0,0.0,0.0,-2.0,2.04,-60.0
-1.02,-5.86,-5.49,11.63,0.0,0.0,0.0,3.12,0.0
2.52,-2.21,-2.26,4.63,-2.21,-1.51,3.83,-8.11,-55.56
-2.29,-1.57,0.0,-0.99,0.0,0.0,0.0,0.0,-20.0
0.0,-2.9,2.99,0.0,0.0,-2.9,2.99,-2.9,0.0
0.0,0.0,-5.0,5.26,-5.0,5.26,0.0,0.0,28.57
-0.68,-8.93,-4.15,13.39,0.0,0.0,0.0,3.47,0.0
5.26,0.0,-5.0,5.26,-5.0,5.26,0.0,0.0,133.33
5.26,-5.0,-10.53,5.88,11.11,0.0,0.0,0.0,-48.84
-1.37,-6.92,-7.06,15.2,0.0,0.0,0.69,2.41,-16.67
0.0,0.0,-5.0,5.26,-5.0,5.26,0.0,0.0,-61.76
-0.68,-7.22,-7.41,15.2,0.0,0.0,0.35,2.42,-40.0
4.83,0.0,0.0,0.0,0.0,-4.61,-3.86,0.0,-12.5
0.0,0.0,0.0,-0.48,1.45,1.9,0.93,0.46,-50.0
0.0,0.0,-5.0,5.26,-5.0,5.26,-5.0,5.26,54.84
0.0,0.0,0.0,-5.05,0.0,5.32,0.0,-5.05,-46.15
0.0,0.0,0.0,-2.46,2.52,0.0,0.0,-4.42,-31.25
-4.45,-4.3,-3.37,10.08,1.41,0.0,1.04,1.72,-33.33
-0.68,-8.93,-2.64,8.53,2.86,0.0,0.35,2.42,0.0
-5.52,-1.95,0.0,-0.99,0.0,0.0,0.0,0.0,50.0
-2.61,2.68,-2.61,2.68,0.0,0.0,-4.48,0.0,-55.56
0.0,0.0,0.0,0.0,0.0,-9.22,2.03,-1.0,16.67
-5.86,-5.49,11.63,0.0,0.0,0.0,3.12,0.34,-100.0
-2.21,-2.26,4.63,-2.21,-1.51,3.83,-8.11,8.82,300.0
0.0,0.0,1.02,0.0,0.0,0.0,-5.05,5.32,50.0
0.0,0.0,0.0,0.0,-7.26,-2.76,0.0,-4.74,-25.0
0.0,0.0,0.0,0.0,-1.0,0.0,1.01,-1.0,-60.0
-2.9,2.99,0.0,0.0,-2.9,2.99,-2.9,2.99,-31.43
0.0,-5.0,5.26,-5.0,5.26,0.0,0.0,0.0,22.22
-8.93,-4.15,13.39,0.0,0.0,0.0,3.47,0.0,75.0
0.0,0.0,-1.68,-1.71,3.47,0.0,-1.68,1.71,100.0
0.0,-5.0,5.26,-5.0,5.26,0.0,0.0,0.0,-21.43
-5.0,-10.53,5.88,11.11,0.0,0.0,0.0,-10.0,68.18
0.0,0.0,0.0,0.0,-2.02,2.06,0.0,-2.02,33.33
-6.92,-7.06,15.2,0.0,0.0,0.69,2.41,0.0,-40.0
0.0,-5.0,5.26,-5.0,5.26,0.0,0.0,-5.0,-92.31
-7.22,-7.41,15.2,0.0,0.0,0.35,2.42,0.68,0.0
0.0,0.0,-0.48,1.45,1.9,0.93,0.46,0.0,-50.0
0.0,0.0,-1.68,-1.71,0.0,3.47,0.0,0.0,100.0
0.0,-5.0,5.26,-5.0,5.26,-5.0,5.26,-5.0,-29.17
0.0,0.0,-5.05,0.0,5.32,0.0,-5.05,0.0,-71.43
0.0,0.0,-2.46,2.52,0.0,0.0,-4.42,0.0,-9.09
-4.3,-3.37,10.08,1.41,0.0,1.04,1.72,0.68,0.0
-8.93,-2.64,8.53,2.86,0.0,0.35,2.42,0.34,-57.14
0.0,0.0,0.0,0.0,-2.29,-2.34,0.0,-0.8,-52.0
-5.0,0.0,0.0,5.26,0.0,0.0,0.0,-5.0,-6.9
-0.83,0.83,0.0,0.0,0.0,0.0,0.0,-0.83,14.29
0.0,-5.0,5.26,0.0,0.0,0.0,0.0,-5.0,233.33
2.68,-2.61,2.68,0.0,0.0,-4.48,0.0,3.91,-25.0
0.0,0.0,0.0,0.0,-9.22,2.03,-1.0,0.0,28.57
-5.49,11.63,0.0,0.0,0.0,3.12,0.34,0.0,100.0
-2.26,4.63,-2.21,-1.51,3.83,-8.11,8.82,0.0,-37.5
0.0,1.02,0.0,0.0,0.0,-5.05,5.32,0.0,-44.44
0.0,0.0,0.0,-7.26,-2.76,0.0,-4.74,0.0,-22.22
0.0,0.0,0.0,-1.0,0.0,1.01,-1.0,0.0,50.0
2.99,0.0,0.0,-2.9,2.99,-2.9,2.99,0.0,-100.0
0.0,0.0,0.0,0.0,-2.5,2.56,0.0,-2.5,21.49
0.0,0.0,0.0,0.0,0.0,-4.9,5.15,-4.9,-50.0
0.0,0.0,0.0,-2.5,2.56,0.0,0.0,-2.5,-23.21
0.0,0.0,0.0,-2.5,2.56,0.0,0.0,-2.5,-7.38
-5.0,5.26,-5.0,5.26,0.0,0.0,0.0,0.0,-51.52
-4.15,13.39,0.0,0.0,0.0,3.47,0.0,0.0,28.57
0.0,-1.68,-1.71,3.47,0.0,-1.68,1.71,0.0,280.0
-5.0,5.26,-5.0,5.26,0.0,0.0,0.0,0.0,163.64
0.0,0.0,0.0,0.0,0.0,-0.96,-2.9,-0.5,-73.33
-10.53,5.88,11.11,0.0,0.0,0.0,-10.0,11.11,-43.24
0.0,0.0,-2.5,0.0,2.56,0.0,0.0,-5.0,-5.0
0.0,0.0,0.0,-2.02,2.06,0.0,-2.02,0.0,25.0
-7.06,15.2,0.0,0.0,0.69,2.41,0.0,0.0,66.67
-5.0,5.26,-5.0,5.26,0.0,0.0,-5.0,5.26,-100.0
-7.41,15.2,0.0,0.0,0.35,2.42,0.68,0.0,66.67
0.0,-0.48,1.45,1.9,0.93,0.46,0.0,0.0,200.0
0.0,-1.68,-1.71,0.0,3.47,0.0,0.0,0.0,47.37
-5.0,5.26,-5.0,5.26,-5.0,5.26,-5.0,5.26,29.41
0.0,-5.05,0.0,5.32,0.0,-5.05,0.0,0.0,250.0
0.0,-2.46,2.52,0.0,0.0,-4.42,0.0,4.63,40.0
-3.37,10.08,1.41,0.0,1.04,1.72,0.68,0.0,25.0
-2.64,8.53,2.86,0.0,0.35,2.42,0.34,0.34,66.67
0.0,0.0,0.0,-2.29,-2.34,0.0,-0.8,0.0,58.33
0.0,0.0,5.26,0.0,0.0,0.0,-5.0,5.26,-75.0
0.83,0.0,0.0,0.0,0.0,0.0,-0.83,0.83,-50.0
-5.0,5.26,0.0,0.0,0.0,0.0,-5.0,5.26,-62.5
-2.61,2.68,0.0,0.0,-4.48,0.0,3.91,0.0,0.0
0.0,0.0,0.0,-9.22,2.03,-1.0,0.0,0.0,11.11
11.63,0.0,0.0,0.0,3.12,0.34,0.0,0.0,0.0
4.63,-2.21,-1.51,3.83,-8.11,8.82,0.0,0.0,-20.0
0.0,0.0,1.2,-0.79,0.0,0.0,0.0,-6.8,-45.45
1.02,0.0,0.0,0.0,-5.05,5.32,0.0,0.0,-60.0
0.0,0.0,-7.26,-2.76,0.0,-4.74,0.0,0.0,42.86
0.0,-2.19,0.0,0.0,0.0,-1.35,0.0,-4.55,-93.33
0.0,0.0,-1.0,0.0,1.01,-1.0,0.0,1.01,44.44
0.0,0.0,0.0,-2.5,2.56,0.0,-2.5,2.56,-29.25
0.0,0.0,0.0,0.0,-4.9,5.15,-4.9,0.0,100.0
0.0,0.0,-2.5,2.56,0.0,0.0,-2.5,2.56,6.98
0.0,0.0,-2.5,2.56,0.0,0.0,-2.5,0.0,-0.88
5.26,-5.0,5.26,0.0,0.0,0.0,0.0,0.0,-68.75
-1.68,-1.71,3.47,0.0,-1.68,1.71,0.0,0.0,5.26
5.26,-5.0,5.26,0.0,0.0,0.0,0.0,0.0,34.48
0.0,0.0,0.0,0.0,-0.96,-2.9,-0.5,0.0,100.0
5.88,11.11,0.0,0.0,0.0,-10.0,11.11,0.0,4.76
0.0,-2.5,0.0,2.56,0.0,0.0,-5.0,5.26,-14.47
0.0,0.0,-2.02,2.06,0.0,-2.02,0.0,0.0,20.0
15.2,0.0,0.0,0.69,2.41,0.0,0.0,0.0,-60.0
5.26,-5.0,5.26,0.0,0.0,-5.0,5.26,0.0,100.0
15.2,0.0,0.0,0.35,2.42,0.68,0.0,0.0,80.0
-0.48,1.45,1.9,0.93,0.46,0.0,0.0,0.0,-33.33
-1.68,-1.71,0.0,3.47,0.0,0.0,0.0,0.0,103.57
5.26,-5.0,5.26,-5.0,5.26,-5.0,5.26,0.0,-18.18
-5.05,0.0,5.32,0.0,-5.05,0.0,0.0,5.32,-28.57
-2.46,2.52,0.0,0.0,-4.42,0.0,4.63,0.0,-21.43
10.08,1.41,0.0,1.04,1.72,0.68,0.0,0.0,0.0
8.53,2.86,0.0,0.35,2.42,0.34,0.34,0.0,-40.0
0.0,0.0,0.0,-2.5,2.56,0.0,0.0,-2.5,16.67
0.0,0.0,-2.29,-2.34,0.0,-0.8,0.0,-2.02,-21.05
0.0,5.26,0.0,0.0,0.0,-5.0,5.26,0.0,170.37
0.0,0.0,0.0,0.0,0.0,-2.17,2.22,0.87,166.67
0.0,0.0,0.0,0.0,0.0,-0.83,0.83,-8.26,93.75
5.26,0.0,0.0,0.0,0.0,-5.0,5.26,0.0,43.33
2.68,0.0,0.0,-4.48,0.0,3.91,0.0,0.0,133.33
0.0,0.0,0.0,0.0,0.0,-4.0,42.5,-26.9,-23.33
0.0,0.0,-9.22,2.03,-1.0,0.0,0.0,0.0,-40.0
0.0,0.0,0.0,0.0,0.0,-5.43,5.75,-1.9,-50.0
-2.21,-1.51,3.83,-8.11,8.82,0.0,0.0,0.0,0.0
0.0,1.2,-0.79,0.0,0.0,0.0,-6.8,6.44,66.67
0.0,0.0,0.0,-6.69,7.17,0.0,0.0,-6.69,11.11
0.0,-7.26,-2.76,0.0,-4.74,0.0,0.0,0.0,100.0
-2.19,0.0,0.0,0.0,-1.35,0.0,-4.55,-4.29,1700.0
0.0,-1.0,0.0,1.01,-1.0,0.0,1.01,0.0,-92.31
0.0,0.0,-2.5,2.56,0.0,-2.5,2.56,0.0,17.31
0.0,0.0,0.0,-4.9,5.15,-4.9,0.0,0.0,150.0
0.0,-2.5,2.56,0.0,0.0,-2.5,2.56,0.0,13.04
0.0,-3.1,-0.8,0.0,0.0,0.0,0.0,-4.03,-26.09
0.0,-2.5,2.56,0.0,0.0,-2.5,0.0,2.56,-15.18
-1.71,3.47,0.0,-1.68,1.71,0.0,0.0,0.0,-20.0
0.0,0.0,0.0,-0.96,-2.9,-0.5,0.0,0.0,-37.5
11.11,0.0,0.0,0.0,-10.0,11.11,0.0,0.0,377.27
-2.5,0.0,2.56,0.0,0.0,-5.0,5.26,0.0,-6.92
0.0,-2.02,2.06,0.0,-2.02,0.0,0.0,0.0,0.0
-5.0,5.26,0.0,0.0,-5.0,5.26,0.0,0.0,67.35
0.0,0.0,0.35,2.42,0.68,0.0,0.0,0.0,11.11
1.45,1.9,0.93,0.46,0.0,0.0,0.0,0.0,150.0
-5.0,5.26,-5.0,5.26,-5.0,5.26,0.0,0.0,197.22
0.0,5.32,0.0,-5.05,0.0,0.0,5.32,0.0,60.0
2.52,0.0,0.0,-4.42,0.0,4.63,0.0,-3.69,45.45
1.41,0.0,1.04,1.72,0.68,0.0,0.0,0.0,-20.0
0.0,0.0,0.0,0.0,0.0,2.35,4.87,1.37,140.0
2.86,0.0,0.35,2.42,0.34,0.34,0.0,0.0,33.33
0.0,0.0,-2.5,2.56,0.0,0.0,-2.5,2.56,32.14
0.0,-2.29,-2.34,0.0,-0.8,0.0,-2.02,0.0,-13.33
5.26,0.0,0.0,0.0,-5.0,5.26,0.0,0.0,-49.32
0.0,0.0,0.0,0.0,0.0,1.65,9.74,1.48,18.18
0.0,0.0,0.0,0.0,-2.17,2.22,0.87,3.02,0.0
0.0,0.0,0.0,0.0,-0.83,0.83,-8.26,-9.91,-12.9
0.0,0.0,0.0,0.0,-4.0,42.5,-26.9,0.0,43.48
0.0,-9.22,2.03,-1.0,0.0,0.0,0.0,0.0,83.33
0.0,-5.0,0.0,0.0,5.26,0.0,0.0,-5.0,6.25
0.0,0.0,0.0,0.0,-5.43,5.75,-1.9,0.0,16.67
-1.51,3.83,-8.11,8.82,0.0,0.0,0.0,0.0,-37.5
1.2,-0.79,0.0,0.0,0.0,-6.8,6.44,0.0,120.0
0.0,0.0,-6.69,7.17,0.0,0.0,-6.69,7.17,-46.67
-7.26,-2.76,0.0,-4.74,0.0,0.0,0.0,0.0,-45.0
0.0,0.0,0.0,0.0,0.0,2.35,0.42,0.62,8.33
0.0,0.0,0.0,-1.35,0.0,-4.55,-4.29,-1.49,-38.89
-1.0,0.0,1.01,-1.0,0.0,1.01,0.0,0.0,1800.0
0.0,-2.5,2.56,0.0,-2.5,2.56,0.0,0.0,6.56
0.0,0.0,-4.9,5.15,-4.9,0.0,0.0,0.0,-20.0
0.0,-2.5,0.0,2.56,0.0,0.0,0.0,-2.5,-7.32
-2.5,2.56,0.0,0.0,-2.5,2.56,0.0,0.0,-5.77
0.0,0.0,0.0,0.0,0.0,-2.63,-5.41,-5.71,-50.0
0.0,0.0,0.0,0.0,0.0,-7.41,-8.0,-3.48,66.67
0.0,0.0,0.0,-5.03,5.3,0.0,0.0,-4.36,300.0
-3.1,-0.8,0.0,0.0,0.0,0.0,-4.03,4.2,-17.65
-2.5,2.56,0.0,0.0,-2.5,0.0,2.56,0.0,15.79
3.47,0.0,-1.68,1.71,0.0,0.0,0.0,0.0,62.5
0.0,0.0,-0.96,-2.9,-0.5,0.0,0.0,0.0,40.0
0.0,0.0,0.0,-10.0,11.11,0.0,0.0,-5.0,-56.19
0.0,2.56,0.0,0.0,-5.0,5.26,0.0,0.0,8.26
-2.02,2.06,0.0,-2.02,0.0,0.0,0.0,0.0,-66.67
5.26,0.0,0.0,-5.0,5.26,0.0,0.0,0.0,-7.32
0.0,0.35,2.42,0.68,0.0,0.0,0.0,0.0,-90.0
1.9,0.93,0.46,0.0,0.0,0.0,0.0,0.0,-10.0
5.26,-5.0,5.26,-5.0,5.26,0.0,0.0,0.0,-12.15
-3.12,0.0,0.0,0.0,0.0,0.0,-4.44,4.64,75.0
5.32,0.0,-5.05,0.0,0.0,5.32,0.0,0.0,50.0
0.0,0.0,-4.42,0.0,4.63,0.0,-3.69,3.83,-93.75
0.0,1.04,1.72,0.68,0.0,0.0,0.0,0.0,50.0
